name,latitude,longitude,rating,num_reviews,rooms,total_grade
Altana Traditional Houses And Suites,36.432064,25.422258,5.0,410.0,10.0,78.0
The Vasilicos,36.429268,25.425936,5.0,539.0,7.0,74.0
Gold Suites Santorini,36.43426,25.421402,4.5,338.0,14.0,77.0
Vora,36.428917,25.426218,5.0,52.0,3.0,77.0
Krokos Villas,36.432083,25.422832,4.0,130.0,16.0,79.0
Veranda View,36.43279,25.42281,4.5,56.0,3.0,79.0
Abyssanto Suites & Spa,36.434628,25.421644,5.0,144.0,9.0,76.0
Anastasis Apartments & Spa,36.442635,25.425974,5.0,1509.0,10.0,51.0
Hotel Sunny Villas,36.432507,25.421688,4.5,615.0,17.0,79.0
Kivotos Santorini,36.433144,25.422117,5.0,53.0,5.0,78.0
Avaton Resort and Spa,36.436954,25.422344,5.0,365.0,9.0,68.0
Arc Houses,36.432392,25.422178,5.0,228.0,5.0,79.0
Aeolos Studios & Suites,36.430523,25.425528,4.5,281.0,7.0,73.0
Merovigliosso,36.434593,25.421799,4.5,198.0,7.0,77.0
Xenones Filotera,36.446377,25.426477,4.5,419.0,19.0,47.0
Dreams Luxury Suites,36.429016,25.425945,5.0,415.0,4.0,75.0
The Peligoni Club,37.90816,20.7062,4.5,124.0,20.0,40.0
Tropical Hotel,37.904736,23.719007,3.5,205.0,30.0,51.0
Galaxy Hotel,37.910973,23.711487,3.5,178.0,471.0,63.0
Blue Sea Hotel,37.912205,23.71532,4.0,173.0,71.0,69.0
Hotel Mochlos,35.1805,25.90822,4.0,39.0,8.0,36.0
Mochlos Mare Apartments,35.180264,25.908154,4.5,17.0,4.0,36.0
Papadakis Hotel,37.121613,25.236439,4.5,106.0,19.0,85.0
Senia Hotel,37.122272,25.23387,4.5,720.0,24.0,83.0
Bohemian Luxury Boutique Hotel,37.122997,25.239355,3.5,52.0,17.0,85.0
Parian Lithos Residence,37.12145,25.229895,5.0,31.0,16.0,73.0
Iris Boutique Hotel,37.120903,25.234291,4.5,71.0,15.0,75.0
Hotel Swiss Home,37.11627,25.2186,4.5,233.0,29.0,0.0
"Hotel Christina, Adults Only",37.122734,25.239407,5.0,562.0,14.0,85.0
Central Boutique Hotel,37.11842,25.233927,4.5,28.0,13.0,67.0
Kalypso Hotel & Apartments,37.12475,25.244492,4.5,544.0,50.0,71.0
Paliomylos Spa Hotel,37.122093,25.23187,5.0,609.0,25.0,75.0
Villa Kelly Rooms & Suites,37.11938,25.24086,4.5,98.0,15.0,72.0
Hotel Manos,37.120712,25.233309,4.5,251.0,28.0,72.0
Hotel Marinero,37.12408,25.243504,4.5,213.0,10.0,75.0
Zoumis Studios,37.123333,25.244463,4.5,123.0,23.0,71.0
Zefi Hotel,37.122158,25.241533,4.0,338.0,35.0,85.0
CHC Porto Paros,37.123573,25.238722,3.0,374.0,131.0,85.0
Sunset Studios & Apartments ADULTS ONLY,37.11949,25.240124,5.0,58.0,8.0,72.0
Hotel Manto,37.120403,25.233313,4.5,102.0,13.0,72.0
Agrabeli Studios & Apartments,37.11591,25.214573,4.5,34.0,10.0,0.0
Contaratos Beach Hotel,37.12505,25.24442,4.0,392.0,36.0,71.0
Hotel Aliprantis,37.123848,25.237349,3.5,20.0,30.0,85.0
Kosmitis Residence,37.125225,25.24847,4.5,219.0,32.0,52.0
Villa Irena,37.119167,25.240389,3.5,27.0,16.0,72.0
Mr & Mrs White Paros,37.119366,25.245562,4.0,189.0,49.0,62.0
Saint Andrea Seaside Resort,37.118942,25.22217,5.0,1856.0,56.0,37.0
Athina Blue Studios,37.062172,25.35824,4.0,24.0,6.0,73.0
Joseph Studios,37.12122,25.230797,4.0,103.0,12.0,73.0
Hotel Hippocampus,37.120983,25.228659,4.0,81.0,40.0,61.0
Maryo Village,37.1165,25.226267,4.5,102.0,12.0,39.0
Arkoulis Hotel,37.11797,25.24425,4.0,84.0,37.0,61.0
Minoa Hotel,37.123566,25.239445,4.0,38.0,26.0,85.0
Roussos Beach Hotel,37.12457,25.245058,5.0,197.0,18.0,71.0
Atlantis Hotel,37.123585,25.236485,4.0,61.0,30.0,85.0
Naoussa Hotel,37.118576,25.224417,4.5,73.0,18.0,42.0
Stelia Mare Boutique Hotel,37.124317,25.244211,5.0,677.0,15.0,71.0
Kanale's Rooms & Suites,37.121407,25.23236,4.5,309.0,34.0,74.0
Anemoi Paros Hotel Resort,37.114563,25.223595,4.5,303.0,8.0,0.0
Astir of Paros,37.121178,25.216839,4.0,215.0,57.0,45.0
Hotel Dina,37.083424,25.147306,4.5,122.0,8.0,97.0
Hotel Panorama,37.08614,25.159498,4.0,153.0,30.0,74.0
Magginas Studios,37.090656,25.15692,4.5,75.0,10.0,80.0
Irene Hotel and Studios,37.090904,25.156862,4.5,231.0,16.0,77.0
Anna Platanou Hotel,37.079582,25.14667,4.5,498.0,18.0,94.0
Hotel Eri,37.08752,25.162893,4.0,353.0,43.0,66.0
Panorama Village,37.085926,25.159573,5.0,1.0,5.0,74.0
Alkyon Hotel,37.091602,25.156612,5.0,6.0,18.0,75.0
Malamas Apartments,37.09015,25.158146,4.0,40.0,17.0,76.0
Hotel Margarita,37.0831,25.1506,5.0,105.0,10.0,99.0
Arian Hotel,37.085846,25.153458,4.5,113.0,15.0,94.0
Yria Island Boutique Hotel & Spa,37.069347,25.129814,4.0,339.0,61.0,0.0
Apollon Boutique Hotel,37.08932,25.157228,4.5,370.0,27.0,81.0
Pyrgaki Hotel,37.093304,25.16499,4.0,280.0,25.0,48.0
Pandrossos Hotel,37.08127,25.143753,3.0,205.0,46.0,94.0
Paros Agnanti Hotel,37.098953,25.142612,4.5,826.0,55.0,50.0
Capricorns Boutique Studios,37.098064,25.144827,4.0,11.0,12.0,52.0
Joseph Apartments,37.09028,25.157305,4.5,48.0,5.0,80.0
Hotel Paros,37.08835,25.155912,4.5,189.0,12.0,84.0
Hotel Oasis,37.086178,25.150112,4.5,121.0,17.0,98.0
Hotel Hermes,37.086174,25.155542,2.5,50.0,20.0,87.0
Paros Bay Hotel,37.077015,25.132114,4.5,471.0,63.0,39.0
Nostos Studios Paros,37.07856,25.140848,4.5,147.0,12.0,77.0
Hotel Eleftheria,37.088978,25.157192,4.5,71.0,118.0,83.0
Argo Hotel,37.089405,25.156593,3.0,122.0,40.0,83.0
Akrotiri Hotel,37.09776,25.150856,4.5,480.0,30.0,58.0
Pension Sofia,37.08726,25.15666,5.0,411.0,12.0,84.0
Casa di Roma,37.081245,25.14691,4.0,168.0,16.0,100.0
Paros Paradise Apartments,37.0961,25.152588,4.5,157.0,17.0,65.0
Ayeri Hotel,37.08892,25.157238,3.5,5.0,0.0,83.0
Parian Village,37.09505,25.152054,4.0,205.0,28.0,68.0
Eleni Rooms,37.08867,25.157717,4.5,272.0,10.0,83.0
Cyclades Hotel & Studios,37.08913,25.157663,4.5,392.0,16.0,82.0
Dilion Hotel,37.088184,25.15711,4.5,168.0,15.0,85.0
Sunset View Hotel,37.0857,25.162197,4.5,362.0,20.0,66.0
Hotel Galinos,37.083836,25.14962,4.0,183.0,35.0,97.0
Argonauta Hotel,37.085148,25.148502,4.5,560.0,16.0,97.0
Marstello Villas,37.0111,25.129301,4.0,1.0,258.0,0.0
Hotel Kontes,37.086086,25.14973,4.5,71.0,19.0,98.0
Passos Rooms,37.08597,25.14896,4.0,6.0,0.0,98.0
Polos Hotel Paros,37.088295,25.156887,4.0,262.0,43.0,85.0
Hotel Nikolas,37.07958,25.142336,3.0,80.0,37.0,88.0
Verori Hotel,38.167217,23.334946,2.5,6.0,60.0,0.0
Idillion,38.166546,23.33757,4.5,19.0,20.0,0.0
Mitsis Galini Wellness Spa & Resort,38.776695,22.782133,4.0,777.0,224.0,41.0
Hotel Sissy,38.782352,22.79723,4.5,76.0,102.0,0.0
Hotel Anna Apartments,35.330887,25.243814,4.5,56.0,21.0,0.0
Themis Beach Hotel,35.331657,25.261538,3.5,282.0,157.0,43.0
Mitsis Rinela Beach Resort & Spa,35.330795,25.26356,4.5,5419.0,442.0,41.0
Dimitra Hotel and Apartments,35.33071,25.250267,4.5,160.0,35.0,45.0
Sunset Beach Hotel,35.33098,25.251547,4.5,144.0,30.0,46.0
Knossos Beach Bungalows Suites Resort & Spa,35.331833,25.246126,4.0,1322.0,136.0,37.0
Arina Beach Resort,35.33213,25.243006,4.0,1587.0,313.0,0.0
Marilisa Hotel,35.330837,25.253746,4.5,155.0,30.0,48.0
Hotel Poseidon,35.231728,23.679625,4.0,44.0,16.0,80.0
Megim Hotel,35.23775,23.64405,4.0,74.0,23.0,0.0
Libyan Princess,35.233578,23.683893,4.5,343.0,34.0,76.0
Studios George,35.232143,23.682323,4.5,7.0,0.0,80.0
Hotel Glaros,35.23201,23.682592,4.5,172.0,16.0,80.0
Hotel Elman,35.23305,23.678246,4.0,47.0,23.0,66.0
Hotel Pal Beach,35.229755,23.680004,3.5,147.0,58.0,78.0
Anchris,35.231712,23.680525,5.0,2.0,0.0,80.0
Joanna's Place,35.225807,23.68237,4.5,55.0,12.0,65.0
Hotel Oreia,35.233532,23.68491,4.5,53.0,19.0,72.0
Hotel Aghas,35.23282,23.68119,3.5,25.0,13.0,80.0
Hotel Mediterranean Sea,35.23234,23.680977,4.0,11.0,8.0,80.0
Hotel on the Rocks,35.22803,23.682766,4.5,110.0,18.0,78.0
Aris Hotel,35.22589,23.681625,4.5,335.0,25.0,65.0
Hotel Polydoros,35.230637,23.681076,4.5,23.0,13.0,80.0
Dias Luxury Studios & Apartments,35.293175,25.427408,4.5,355.0,24.0,85.0
Cactus Beach Hotel,35.288918,25.438005,4.0,24.0,52.0,81.0
Minois Boutique Hotel,35.29151,25.427021,5.0,16.0,11.0,81.0
Hotel Marlena,35.29408,25.42401,4.5,32.0,30.0,75.0
AGGELLO BOUTIQUE HOTEL,35.29054,25.440968,4.5,275.0,44.0,79.0
Athena Apartments,35.292286,25.423609,4.5,283.0,20.0,71.0
I Resort Beach Hotel & Spa,35.292294,25.435827,4.5,497.0,227.0,88.0
Dionysos Apartments & Studios,35.297314,25.421299,4.0,340.0,34.0,63.0
Neon Hotel,35.291336,25.443235,3.5,137.0,66.0,76.0
Horizon Beach Hotel,35.30108,25.422722,3.5,843.0,250.0,57.0
Cactus Village Hotel & Bungalows,35.291485,25.439102,4.0,773.0,385.0,84.0
Koni Village,35.28807,25.442116,4.0,769.0,111.0,72.0
Cactus Bay,35.29254,25.437845,4.5,141.0,34.0,85.0
Rainbow Apartments,35.29244,25.426935,4.5,577.0,40.0,82.0
Nikos Apartments Stalis,35.294003,25.422894,4.5,302.0,38.0,70.0
Latania Studios & Apartments,35.29208,25.437834,4.5,987.0,44.0,85.0
Ilios Stalis,35.291126,25.434607,5.0,180.0,10.0,90.0
Villa Ritsa,35.293137,25.424997,4.5,196.0,18.0,79.0
Hotel Elvira,35.29082,25.43306,4.0,32.0,18.0,89.0
Filia Hotel Apartments,35.291508,25.432539,4.5,608.0,40.0,90.0
Paloma Garden Hotel,35.295,25.421944,3.5,61.0,40.0,64.0
Katrin Suites,35.289124,25.435728,4.5,474.0,32.0,80.0
Christiana Beach Hotel,35.29159,25.441687,3.0,171.0,75.0,77.0
Talgo Suites,35.294262,25.43035,5.0,89.0,12.0,90.0
Blue View Villas,35.29811,25.418627,5.0,33.0,7.0,56.0
Kostas Apartments,35.291416,25.435726,4.5,59.0,10.0,87.0
Anastasia Hotel Stalis - Half Board,35.287884,25.446564,4.5,1720.0,92.0,62.0
Malliotakis Beach Hotel,35.29191,25.440342,4.0,93.0,32.0,80.0
Katrin Hotel & Bungalows,35.29223,25.42657,4.0,654.0,118.0,81.0
Hotel Blue Sea Beach Affiliated by Melia,35.294895,25.425062,4.5,1156.0,226.0,80.0
Hotel Stalis,35.293297,25.429754,4.5,222.0,105.0,90.0
Cactus Royal Spa & Resort,35.291214,25.440163,4.5,405.0,177.0,80.0
Panorama Hotel Apartments,35.292976,25.430792,4.0,376.0,24.0,90.0
Papas Beach Apartments,35.29768,25.42244,3.5,8.0,216.0,64.0
Zephyros Beach Boutique Hotel,35.292995,25.43205,4.5,353.0,85.0,90.0
Pela Sofia Apartments,35.291084,25.443415,4.5,67.0,306.0,76.0
Creta Solaris Holiday Apartments,35.294872,25.423103,5.0,77.0,14.0,72.0
Hotel Villa Anna,35.293045,25.432775,5.0,468.0,16.0,90.0
Alexander  Inn,40.671005,23.691296,4.0,4.0,39.0,0.0
Zorbas Beach Village Hotel,35.59259,24.08194,4.5,234.0,53.0,0.0
Blue Beach Villas & Apartments,35.592728,24.08361,4.5,203.0,40.0,0.0
Rea Resort Hotel,35.581856,24.100185,3.5,18.0,42.0,0.0
Mr & Mrs White Resort and Spa,35.583817,24.075766,4.0,313.0,146.0,0.0
Paradisio Baby & kinder hotel,35.58016,24.103914,5.0,41.0,7.0,0.0
Kelenis Apartments,36.41127,25.444391,4.5,30.0,6.0,62.0
Agapi Villas,36.407192,25.446388,4.5,122.0,100.0,55.0
Maistros Village,36.410847,25.448727,3.5,189.0,42.0,59.0
Artemis Village,36.42028,25.47021,4.5,276.0,20.0,0.0
Villa Manos,36.40698,25.446869,4.5,904.0,25.0,55.0
Hotel Ikaros,36.41071,25.443975,4.0,116.0,20.0,63.0
Hotel Cyclades,36.410595,25.4435,3.0,60.0,25.0,64.0
Albatros Hotel,36.41027,25.442457,3.0,166.0,38.0,64.0
Nikos Hotel,36.41182,25.444736,3.5,26.0,28.0,61.0
Pension Christina,36.41113,25.445795,2.5,44.0,9.0,59.0
Anna Pension,36.411366,25.447357,4.5,181.0,19.0,57.0
Pension George,36.41097,25.447006,4.5,429.0,20.0,57.0
Hotel Lodos,36.410675,25.44158,4.0,138.0,21.0,67.0
Scorpios Beach Hotel,36.41243,25.481003,4.5,305.0,23.0,0.0
Marvarit Suites,36.409008,25.470564,5.0,71.0,0.0,0.0
Blue Bay Villas,36.400436,25.485899,3.5,167.0,26.0,0.0
Memories Beach Hotel,36.41131,25.482307,4.5,301.0,27.0,0.0
Lassi Hotel,38.168488,20.481325,4.5,556.0,89.0,66.0
Dionysos Village Resort,38.154903,20.490229,4.5,680.0,57.0,49.0
Kekatos Studios,38.15593,20.484764,4.5,86.0,294.0,65.0
Irilena Hotel,38.158054,20.4825,4.5,229.0,25.0,72.0
Royal Apartments,38.164185,20.484951,4.5,101.0,24.0,72.0
San Lorenzo Village,38.15625,20.483778,4.5,522.0,11.0,67.0
Lorenzo Hotel,38.159668,20.481218,4.0,575.0,84.0,74.0
Mediteranee Hotel,38.161114,20.479965,4.5,1202.0,227.0,76.0
Thalassa Boutique Hotel Kefalonia,38.158054,20.477041,4.5,685.0,41.0,67.0
Metaxatos Apartments,38.169506,20.48431,4.5,251.0,24.0,63.0
Liberatos Village,38.1584,20.487413,3.5,279.0,78.0,65.0
"""L"" Suites & Apartments",38.162785,20.48939,4.0,170.0,21.0,65.0
Grand View Apartments,38.17298,20.4862,2.5,9.0,340.0,69.0
Sunset Paradise Resorts,38.156322,20.486242,4.0,132.0,18.0,63.0
Pythais Hotel,37.69102,26.935835,4.5,22.0,7.0,87.0
Kasteli Hotel,37.69205,26.9464,3.5,49.0,181.0,92.0
Proteas Blu Resort,37.69357,26.96119,4.5,724.0,112.0,0.0
Anastasia Village Hotel Apartments,37.700954,26.96846,3.0,17.0,16.0,0.0
Evelin Hotel,37.693478,26.92156,4.5,185.0,42.0,50.0
Mykali Hotel,37.69517,26.95646,3.5,102.0,60.0,48.0
Astra Village Apartments,37.69231,26.944456,4.5,36.0,20.0,99.0
Doryssa seaside resort,37.68997,26.928637,4.0,926.0,308.0,63.0
Princessa Riviera Resort,37.69604,26.962818,3.5,183.0,80.0,0.0
Kouros SeaSight Hotel,37.68922,26.927261,4.0,135.0,53.0,61.0
Hotel Damo,37.689007,26.942661,3.0,2.0,12.0,96.0
Zefiros Beach Hotel,37.708405,26.994495,3.5,88.0,41.0,0.0
Anthis Studios,37.69549,26.918541,4.5,212.0,12.0,0.0
Naftilos Boutique Hotel,37.69636,26.957321,4.5,140.0,35.0,39.0
Fito Aqua Bleu Resort,37.6889,26.926985,4.5,761.0,89.0,59.0
Casa Cook Samos,37.68661,26.919361,4.5,24.0,128.0,42.0
Samos Sun Resort Hotel,37.694637,26.92111,4.0,151.0,66.0,44.0
Apollon,37.692665,26.923483,4.5,41.0,29.0,51.0
Hotel Polyxeni,37.68948,26.9425,4.0,84.0,25.0,96.0
Samaina Hotel,37.69148,26.943258,4.5,90.0,21.0,98.0
Ocean Beach Hotel,40.713314,24.754005,4.5,47.0,139.0,58.0
Arion Hotel,37.780975,26.87831,4.0,12.0,7.0,58.0
Green Sea Apartments,40.716667,24.756828,4.0,35.0,10.0,56.0
Ntinas Filoxenia Hotel & Spa,40.706966,24.761564,4.5,122.0,80.0,42.0
Bella Vista Luxury Apartments,40.70909,24.749563,5.0,2.0,7.0,0.0
Hotel Achillion,40.716553,24.744473,4.0,59.0,32.0,0.0
Hotel Ostria,40.710556,24.758162,4.5,12.0,10.0,47.0
Blue Sea Beach Resort,40.710365,24.758678,3.0,53.0,16.0,48.0
Nefeli Fresh Hotel,40.775684,24.604275,5.0,7.0,0.0,0.0
Aegean Sun Apartments,40.778618,24.608814,4.0,29.0,109.0,0.0
Coral Hotel,40.77634,24.60518,3.5,43.0,41.0,0.0
Rachoni Imperial,40.77856,24.610668,2.0,1.0,0.0,0.0
Hotel Mediterranean,40.779125,24.611374,4.5,221.0,26.0,0.0
Pefkaki Boutique Hotel Loutraki,37.984467,22.965336,4.0,72.0,0.0,43.0
Hotel Petit Palais,37.982094,22.97267,4.5,181.0,36.0,72.0
Mantas Hotel,37.972893,22.977533,3.5,92.0,52.0,100.0
Hotel Marko,37.975086,22.97694,3.5,75.0,28.0,100.0
Hotel Bakos,37.97261,22.976973,3.5,57.0,60.0,100.0
Galaxy Hotel,37.97736,22.97664,4.0,56.0,39.0,99.0
Hotel Loutraki,37.976273,22.97755,4.0,40.0,11.0,100.0
Marion Hotel,37.981472,22.973131,3.5,65.0,40.0,80.0
Mantas Seaside Hotel,37.973347,22.975515,4.0,74.0,26.0,100.0
Paolo Hotel,37.973953,22.975983,4.0,24.0,75.0,100.0
Hotel Segas,37.978367,22.978184,4.5,185.0,23.0,95.0
Mitzithras Hotel,37.975822,22.977455,3.5,93.0,48.0,100.0
Club Hotel Casino Loutraki,37.96081,22.969824,4.0,648.0,275.0,65.0
Ramada by Wyndham Loutraki Poseidon Resort,37.99422,22.947332,3.5,223.0,0.0,0.0
Grand Olympic Hotel,37.977455,22.977348,3.5,29.0,52.0,98.0
Wyndham Loutraki Poseidon Resort,37.994205,22.947157,3.5,292.0,320.0,0.0
Hotel Excelsior,37.97799,22.976843,3.5,85.0,33.0,97.0
Hotel Pappas,37.986935,22.956858,4.0,274.0,100.0,0.0
Kierion Hotel,39.36572,21.920013,4.0,105.0,72.0,83.0
Astron,39.365677,21.922222,3.5,65.0,52.0,86.0
Anatoli Hotel,39.28055,21.73569,3.5,7.0,27.0,45.0
Domotel Arni,39.36505,21.921621,4.0,96.0,31.0,86.0
Kazarma Lake Resort & Spa,39.31278,21.705769,4.5,611.0,50.0,0.0
Montanema Handmade Village,39.3475,21.647545,4.5,350.0,18.0,0.0
Valeni Boutique Hotel,39.38801,22.992025,4.5,191.0,15.0,63.0
Hotel Despotiko,39.38793,22.998133,4.0,337.0,41.0,71.0
Erofili Hotel and Suites,39.390854,22.997793,4.0,293.0,16.0,70.0
Stevalia Hotel & Spa,39.383385,22.996628,4.5,216.0,17.0,57.0
Pelion Resort,39.391327,23.003042,4.5,299.0,36.0,63.0
Portaria Hotel,39.387653,23.002108,4.0,344.0,80.0,63.0
Palladio Portaria,39.38906,22.998066,3.0,66.0,20.0,72.0
Naoumidis Guest House,39.389755,22.999466,4.5,146.0,15.0,70.0
Maritsa's Hotel Suites,39.38786,22.998034,3.5,61.0,17.0,71.0
Xenia Palace,39.387897,22.994707,4.0,322.0,75.0,67.0
Hotel karavos,39.38927,23.00056,4.0,5.0,13.0,71.0
Alkistis Hotel,39.38407,22.9942,3.5,78.0,45.0,57.0
Amanita,39.389633,23.17947,5.0,412.0,6.0,41.0
Hotel Amaltheia,39.37731,23.177267,5.0,85.0,7.0,51.0
Pilio Sea Horizon Hotel,39.377342,23.198437,2.5,18.0,79.0,0.0
Giordani Guesthouse,39.38764,23.17431,5.0,2.0,0.0,45.0
12 Months Luxury Resort,39.386326,23.17102,4.5,238.0,20.0,44.0
Maistra,39.38401,23.18492,5.0,106.0,6.0,43.0
Apollonion Asterias Resort & Spa,38.164883,20.418104,4.5,1443.0,264.0,45.0
Apolafsi Villas,38.186943,20.43861,4.5,60.0,35.0,0.0
La Cite Hotel,38.19992,20.43499,4.5,304.0,27.0,55.0
Terra Mare Hotel,38.232475,20.432222,4.5,194.0,64.0,0.0
Hotel Summery,38.196278,20.439207,4.5,485.0,74.0,49.0
Maistrali Beach,40.264797,23.458666,3.5,38.0,22.0,0.0
Glavas Inn Hotel,40.262657,23.472525,4.0,267.0,65.0,0.0
Olympion Beach,40.269844,23.444368,4.0,19.0,36.0,0.0
Alkinoos Beach Hotel,40.277866,23.416983,4.5,56.0,26.0,0.0
Coral Blue Beach Hotel,40.27788,23.429653,2.5,29.0,65.0,0.0
Trikorfo Villas,40.263535,23.471422,4.0,3.0,311.0,0.0
Sonia Village Hotel,40.263065,23.461597,4.5,584.0,141.0,0.0
Sithonia Village Hotel,40.271145,23.444138,3.5,134.0,577.0,0.0
Martha's Haus Hotel,40.272926,23.435318,3.0,59.0,49.0,0.0
Villa Kalliopi,40.264427,23.458923,4.0,23.0,13.0,0.0
Ikos Olivia,40.267605,23.452188,5.0,4113.0,291.0,0.0
Kyniska Palace Conference and Spa,37.059765,22.390165,4.5,60.0,32.0,0.0
Byzantion Hotel,37.06891,22.3761,4.0,283.0,22.0,57.0
Euphoria Retreat,37.068047,22.374155,4.5,113.0,45.0,57.0
Mystras Grand Palace Resort & Spa,37.06993,22.391312,4.5,156.0,28.0,0.0
Kyani Akti Hotel,38.078693,22.629507,5.0,75.0,8.0,51.0
Arion Hotel,38.077633,22.638172,4.0,118.0,75.0,43.0
Sikyon Coast Hotel & Resort,38.069565,22.655918,3.5,216.0,41.0,0.0
The Gardens Gallery Hotel,38.077473,22.63796,4.5,124.0,16.0,43.0
Hotel 22,41.26839,26.68536,5.0,4.0,0.0,0.0
Margi Hotel,41.660923,26.581573,4.0,261.0,160.0,50.0
Hotel Balta,41.67074,26.565466,3.0,28.0,75.0,74.0
Hilly Hotel,41.68059,26.581928,4.5,602.0,70.0,0.0
Hotel Simsek,41.635292,26.611334,3.5,35.0,44.0,0.0
Hotel Concept Royal,41.667557,26.581184,5.0,10.0,24.0,62.0
Alan Suites,41.671284,26.58036,4.5,123.0,326.0,58.0
The Plaza Hotel Edirne,41.664074,26.571095,4.5,26.0,50.0,69.0
Cavit Duvan Prestige Hotel,41.66441,26.57178,5.0,206.0,35.0,67.0
Saray Hotel,41.67336,26.55463,3.5,38.0,44.0,96.0
Acr Palas,41.67638,26.560148,4.5,8.0,21.0,89.0
Hotel Saban Acikgoz,41.67454,26.55369,4.0,15.0,34.0,100.0
Edirne Otel,41.67719,26.56568,3.0,2.0,35.0,76.0
Adresin Hotel,41.65285,26.599953,4.5,46.0,92.0,0.0
EFE Hotel Edirne,41.67577,26.55184,3.5,47.0,33.0,99.0
Trakya City Hotel,41.6738,26.55691,4.0,52.0,48.0,95.0
Mihran Hanim Konagi,41.673923,26.550047,4.0,25.0,10.0,94.0
Hotel Edirne Osmanli Evleri,41.67339,26.549253,4.5,29.0,13.0,91.0
RYS Hotel & Restaurant,41.66568,26.57443,4.5,416.0,70.0,71.0
Blackmoon Villa Hotel,41.67113,26.578108,4.5,24.0,6.0,64.0
Tasodalar Hotel,41.67889,26.559776,4.0,50.0,10.0,88.0
Tashan Hotel,41.677784,26.552538,4.0,56.0,13.0,98.0
Ramada Hotel & Suites by Wyndham Edirne,41.61905,26.63254,3.5,211.0,85.0,0.0
Antik Hotel Edirne,41.67262,26.55144,3.5,58.0,11.0,90.0
Edrin Hotel,41.67382,26.560202,4.0,51.0,42.0,88.0
Pela,35.33529,25.30301,5.0,10.0,37.0,52.0
Despoina Apartments by Checkin,35.333523,25.318523,4.5,133.0,16.0,51.0
Hotel Studios Lida,35.329525,25.313234,3.0,2.0,93.0,51.0
Blue Aegean Hotel & Suites,35.3342,25.315912,4.5,703.0,67.0,51.0
Club Lyda Hotel,35.326595,25.32193,3.5,1175.0,140.0,0.0
Andreas Apartments,35.333897,25.319721,4.5,347.0,42.0,47.0
Amirandes Grecotel Boutique Resort,35.334225,25.323801,4.5,1362.0,211.0,42.0
Sweet Memory Apartments,35.33487,25.310322,4.5,429.0,18.0,54.0
The Island Hotel,35.334137,25.318016,4.5,2621.0,298.0,50.0
Klio Apart Hotel,35.331696,25.297783,4.0,288.0,46.0,65.0
Aelius Hotel & Spa,35.329823,25.301533,4.0,708.0,170.0,55.0
Gouves Sea Hotel,35.33339,25.295952,4.0,464.0,68.0,59.0
Sol by Melia Marina Beach Crete,35.333572,25.299767,4.0,663.0,396.0,65.0
Marina Hotel,35.333973,25.300406,3.5,90.0,400.0,58.0
Hara Ilios Village,35.33319,25.31461,4.5,741.0,67.0,55.0
Kalia Beach Hotel,35.334366,25.302382,3.5,413.0,70.0,58.0
Hotel Astir Beach,35.333916,25.29861,3.5,432.0,164.0,65.0
St. Constantin Hotel,35.3337,25.31608,4.0,1598.0,236.0,51.0
Despo,35.32804,25.31886,3.5,692.0,73.0,43.0
Magda Hotel Club,35.33215,25.29875,4.5,1047.0,121.0,65.0
Ourania Apartments Hotel,35.33114,25.31546,4.5,560.0,57.0,48.0
Gouves Bay Hotel,35.33476,25.311583,4.0,364.0,92.0,54.0
Sensus Experience By Lavris,35.335304,25.136072,4.5,42.0,30.0,100.0
Diogenis Blue Palace,35.33471,25.315905,4.0,908.0,100.0,50.0
Gouves Water Park Holiday Resort,35.331085,25.300749,4.0,2825.0,391.0,56.0
Villa Marie Kelly,35.333305,25.319332,4.5,631.0,36.0,48.0
Beach Club Aphrodite,35.33609,25.304356,3.5,1153.0,330.0,50.0
Cosmi Apartments,35.332718,25.313082,4.0,95.0,119.0,55.0
Athina Hotel,40.72836,23.710691,3.5,14.0,20.0,0.0
Assamaris Accomodation,40.72303,23.709162,4.5,40.0,15.0,38.0
Saint George Hotel,40.72058,23.7069,2.5,21.0,35.0,45.0
Hotel Tasko,41.140915,24.17623,3.5,16.0,26.0,0.0
Hotel Marianna,41.148144,24.148184,3.5,42.0,49.0,98.0
Jennifer Home-Hotel,41.22595,24.18754,5.0,60.0,10.0,0.0
Hydrama Grand Hotel,41.15065,24.141666,4.5,385.0,73.0,91.0
Diamond City Living,41.14906,24.149868,4.5,37.0,9.0,98.0
Aloni Hotel & Spa,41.315044,24.000368,4.5,61.0,14.0,0.0
Kouros Hotel,41.137814,24.187239,3.5,109.0,60.0,0.0
Hotel & Junior Suites Kiriaki,38.63965,22.59079,4.5,85.0,13.0,0.0
Paradise Matala Hotel,34.994095,24.75593,4.0,69.0,23.0,70.0
Hotel Romantica,34.99294,24.74933,5.0,8.0,10.0,86.0
Matala Valley Village Hotel,34.999866,24.758335,4.0,172.0,44.0,47.0
Hotel Sunshine Matala,34.99269,24.750034,4.5,45.0,11.0,86.0
Princess Europa Hotel,34.99665,24.755606,4.0,249.0,60.0,65.0
Fragiskos Hotel,34.993668,24.751324,4.0,543.0,100.0,86.0
Hotel Neos Matala,34.996647,24.754965,4.5,244.0,18.0,67.0
Hotel Sofia,34.993015,24.749832,3.5,79.0,14.0,86.0
Matala Bay Hotel & Apartments,34.995277,24.754168,3.5,276.0,75.0,71.0
